2458459.314 -8.413803e-05
2458459.315 -8.356179e-05
2458459.316 -8.276649e-05
2458459.316 -8.092981e-05
2458459.317 -7.908705e-05
2458459.318 -7.657785e-05
2458459.319 -7.505253e-05
2458459.319 -7.249535e-05
2458459.32 -7.042947e-05
2458459.321 -6.940898e-05
2458459.321 -6.824755e-05
2458459.322 -6.828922e-05
2458459.323 -6.710719e-05
2458459.323 -6.651298e-05
2458459.324 -6.615381e-05
2458459.325 -6.55131e-05
2458459.326 -6.64509e-05
2458459.326 -6.463502e-05
2458459.327 -6.255058e-05
2458459.328 -6.411467e-05
2458459.328 -6.457006e-05
2458459.329 -6.401663e-05
2458459.33 -6.400573e-05
2458459.33 -6.288515e-05
2458459.331 -6.398562e-05
2458459.332 -6.237117e-05
2458459.332 -6.343351e-05
2458459.333 -6.360457e-05
2458459.334 -6.36587e-05
2458459.335 -6.402199e-05
2458459.335 -6.289342e-05
2458459.336 -6.377979e-05
2458459.337 -6.229692e-05
2458459.337 -6.305057e-05
2458459.338 -6.32621e-05
2458459.339 -6.242686e-05
2458459.339 -6.354702e-05
2458459.34 -6.38933e-05
2458459.341 -6.214858e-05
2458459.341 -6.326741e-05
2458459.342 -6.379282e-05
2458459.343 -6.33188e-05
2458459.344 -6.373848e-05
2458459.344 -6.369534e-05
2458459.345 -6.345687e-05
2458459.346 -6.26837e-05
2458459.346 -6.433213e-05
2458459.347 -6.450731e-05
2458459.348 -6.366564e-05
2458459.348 -6.443455e-05
2458459.349 -6.32496e-05
2458459.35 -6.286928e-05
2458459.351 -6.399546e-05
2458459.351 -6.401624e-05
2458459.352 -6.453448e-05
2458459.353 -6.445033e-05
2458459.353 -6.335899e-05
2458459.354 -6.433639e-05
2458459.355 -6.36262e-05
2458459.355 -6.469377e-05
2458459.356 -6.379664e-05
2458459.357 -6.46996e-05
2458459.357 -6.405261e-05
2458459.358 -6.475594e-05
2458459.359 -6.326516e-05
2458459.36 -6.426924e-05
2458459.36 -6.423055e-05
2458459.361 -6.487025e-05
2458459.362 -6.464029e-05
2458459.362 -6.36268e-05
2458459.363 -6.386752e-05
2458459.364 -6.406192e-05
2458459.364 -6.301539e-05
2458459.365 -6.402607e-05
2458459.366 -6.380763e-05
2458459.366 -6.452254e-05
2458459.367 -6.496285e-05
2458459.368 -6.490617e-05
2458459.369 -6.55521e-05
2458459.369 -6.580098e-05
2458459.37 -6.481661e-05
2458459.371 -6.428545e-05
2458459.371 -6.517761e-05
2458459.372 -6.425899e-05
2458459.373 -6.378936e-05
2458459.373 -6.477203e-05
2458459.374 -6.551061e-05
2458459.375 -6.367046e-05
2458459.376 -6.593917e-05
2458459.376 -6.490912e-05
2458459.377 -6.522844e-05
2458459.378 -6.512673e-05
2458459.378 -6.536742e-05
2458459.379 -6.540837e-05
2458459.38 -6.530889e-05
2458459.38 -6.613807e-05
2458459.381 -6.514999e-05
2458459.382 -6.655976e-05
2458459.382 -6.547467e-05
2458459.383 -6.708015e-05
2458459.384 -6.666324e-05
2458459.385 -6.602205e-05
2458459.385 -6.720956e-05
2458459.386 -6.602369e-05
2458459.387 -6.681619e-05
2458459.387 -6.615085e-05
2458459.388 -6.55087e-05
2458459.389 -6.746093e-05
2458459.389 -6.686042e-05
2458459.39 -6.56967e-05
2458459.391 -6.572629e-05
2458459.391 -6.627505e-05
2458459.392 -6.545589e-05
2458459.393 -6.557831e-05
2458459.394 -6.630121e-05
2458459.394 -6.722863e-05
2458459.395 -6.681465e-05
2458459.396 -6.58485e-05
2458459.396 -6.762231e-05
2458459.397 -6.696284e-05
2458459.398 -6.595722e-05
2458459.398 -6.564419e-05
2458459.399 -6.777741e-05
2458459.4 -6.589563e-05
2458459.401 -6.734794e-05
2458459.401 -6.653066e-05
2458459.402 -7.333965e-05

