2458459.314 1.024615
2458459.315 1.009392
2458459.316 0.8261094
2458459.316 0.7383105
2458459.317 0.738525
2458459.318 0.7383481
2458459.319 0.7385703
2458459.319 0.7387378
2458459.32 0.7386908
2458459.321 0.7383395
2458459.321 0.7387267
2458459.322 0.7388676
2458459.323 0.7387835
2458459.323 0.7389285
2458459.324 0.7390182
2458459.325 0.7391191
2458459.326 0.7391448
2458459.326 0.7392365
2458459.327 0.7392438
2458459.328 0.7394091
2458459.328 0.7391698
2458459.329 0.7396256
2458459.33 0.7390459
2458459.33 0.739559
2458459.331 0.7394821
2458459.332 0.7394612
2458459.332 0.7394067
2458459.333 0.7395466
2458459.334 0.7395284
2458459.335 0.739667
2458459.335 0.7397927
2458459.336 0.7396437
2458459.337 0.7396656
2458459.337 0.7394411
2458459.338 0.7395442
2458459.339 0.739369
2458459.339 0.7393807
2458459.34 0.7396545
2458459.341 0.7397424
2458459.341 0.7396945
2458459.342 0.7397494
2458459.343 0.7397691
2458459.344 0.739645
2458459.344 0.7396252
2458459.345 0.7399297
2458459.346 0.7399115
2458459.346 0.7398596
2458459.347 0.7397666
2458459.348 0.7397354
2458459.348 0.7395383
2458459.349 0.7397404
2458459.35 0.7398194
2458459.351 0.7398334
2458459.351 0.7398191
2458459.352 0.7397818
2458459.353 0.7398174
2458459.353 0.7399131
2458459.354 0.7400333
2458459.355 0.7398888
2458459.355 0.7400067
2458459.356 0.7400674
2458459.357 0.7402094
2458459.357 0.7399876
2458459.358 0.7401472
2458459.359 0.7400107
2458459.36 0.7397321
2458459.36 0.7400306
2458459.361 0.7397144
2458459.362 0.7398327
2458459.362 0.7398507
2458459.363 0.7399395
2458459.364 0.7399187
2458459.364 0.7398224
2458459.365 0.739959
2458459.366 0.7396718
2458459.366 0.7401286
2458459.367 0.7402385
2458459.368 0.7402504
2458459.369 0.7401979
2458459.369 0.7400833
2458459.37 0.7399823
2458459.371 0.7400823
2458459.371 0.740242
2458459.372 0.7401122
2458459.373 0.7401501
2458459.373 0.7401691
2458459.374 0.7401751
2458459.375 0.7403035
2458459.376 0.7402253
2458459.376 0.7402656
2458459.377 0.7404167
2458459.378 0.7402794
2458459.378 0.74015
2458459.379 0.7401299
2458459.38 0.7402262
2458459.38 0.7400559
2458459.381 0.7403231
2458459.382 0.7400878
2458459.382 0.7401199
2458459.383 0.7399742
2458459.384 0.7400259
2458459.385 0.7400128
2458459.385 0.7399004
2458459.386 0.7397742
2458459.387 0.7398176
2458459.387 0.7400345
2458459.388 0.7400124
2458459.389 0.7400391
2458459.389 0.7400922
2458459.39 0.7402946
2458459.391 0.7402556
2458459.391 0.7399002
2458459.392 0.7399133
2458459.393 0.7403765
2458459.394 0.7398391
2458459.394 0.740117
2458459.395 0.7397514
2458459.396 0.7399617
2458459.396 0.7399922
2458459.397 0.7401917
2458459.398 0.7399522
2458459.398 0.7400341
2458459.399 0.7402613
2458459.4 0.740268
2458459.401 0.7401838
2458459.401 0.7401015
2458459.402 0.7306541

