"TIME","CH1","CH2","CH3","CH4","MATH"
-7.742e-04,0.171,-0.006,-0.216,-0.076,1
-7.740e-04,0.17,0,-0.214,-0.08,1
-7.738e-04,0.17,-0.014,-0.212,-0.068,1
-7.736e-04,0.17,-0.008,-0.212,-0.08,1
-7.734e-04,0.168,-0.008,-0.21,-0.072,1
-7.732e-04,0.169,-0.006,-0.212,-0.072,1
-7.730e-04,0.17,-0.01,-0.216,-0.076,1
-7.728e-04,0.169,-0.014,-0.206,-0.08,1
-7.726e-04,0.168,-0.01,-0.214,-0.08,1
-7.724e-04,0.17,-0.012,-0.212,-0.06,1
-7.722e-04,0.167,-0.014,-0.212,-0.068,1
-7.720e-04,0.169,-0.008,-0.208,-0.068,1
-7.718e-04,0.169,-0.014,-0.216,-0.076,1
-7.716e-04,0.166,-0.004,-0.21,-0.06,1
-7.714e-04,0.172,-0.012,-0.212,-0.072,1
-7.712e-04,0.17,-0.014,-0.212,-0.072,1
-7.710e-04,0.166,-0.014,-0.214,-0.076,1
-7.708e-04,0.17,-0.014,-0.21,-0.076,1
-7.706e-04,0.17,-0.014,-0.216,-0.068,1
-7.704e-04,0.167,-0.006,-0.206,-0.08,1
-7.702e-04,0.171,-0.006,-0.206,-0.068,1
-7.700e-04,0.168,-0.008,-0.206,-0.08,1
-7.698e-04,0.168,-0.01,-0.208,-0.08,1
-7.696e-04,0.17,-0.008,-0.204,-0.08,1
-7.694e-04,0.173,-0.01,-0.208,-0.084,1
-7.692e-04,0.17,-0.008,-0.208,-0.068,1
-7.690e-04,0.171,-0.004,-0.204,-0.08,1
-7.688e-04,0.169,-0.016,-0.212,-0.076,1
-7.686e-04,0.17,-0.018,-0.21,-0.068,1
-7.684e-04,0.173,-0.01,-0.208,-0.08,1
-7.682e-04,0.17,-0.01,-0.2,-0.064,1
-7.680e-04,0.172,-0.006,-0.21,-0.072,1
-7.678e-04,0.169,-0.012,-0.212,-0.076,1
-7.676e-04,0.168,-0.012,-0.21,-0.076,1
-7.674e-04,0.168,-0.01,-0.208,-0.08,1
-7.672e-04,0.171,-0.008,-0.21,-0.072,1
-7.670e-04,0.166,-0.012,-0.212,-0.064,1
-7.668e-04,0.17,-0.006,-0.208,-0.08,1
-7.666e-04,0.169,-0.006,-0.212,-0.084,1
-7.664e-04,0.172,-0.012,-0.202,-0.076,1
-7.662e-04,0.169,-0.008,-0.2,-0.076,1
-7.660e-04,0.166,-0.012,-0.21,-0.068,1
-7.658e-04,0.17,-0.008,-0.214,-0.076,1
-7.656e-04,0.167,-0.008,-0.21,-0.06,1
-7.654e-04,0.17,-0.012,-0.21,-0.072,1
-7.652e-04,0.169,-0.008,-0.216,-0.064,1
-7.650e-04,0.168,-0.014,-0.212,-0.068,1
-7.648e-04,0.167,-0.012,-0.21,-0.08,1
-7.646e-04,0.17,-0.008,-0.212,-0.076,1
-7.644e-04,0.169,-0.01,-0.208,-0.064,1
-7.642e-04,0.172,-0.008,-0.206,-0.056,1
-7.640e-04,0.168,-0.008,-0.206,-0.08,1
-7.638e-04,0.168,-0.01,-0.21,-0.068,1
-7.636e-04,0.168,-0.018,-0.202,-0.068,1
-7.634e-04,0.173,-0.012,-0.212,-0.068,1
-7.632e-04,0.174,-0.002,-0.214,-0.08,1
-7.630e-04,0.173,-0.006,-0.208,-0.08,1
-7.628e-04,0.172,-0.014,-0.208,-0.068,1
-7.626e-04,0.172,-0.024,-0.214,-0.076,1
-7.624e-04,0.17,-0.012,-0.212,-0.076,1
-7.622e-04,0.171,-0.01,-0.212,-0.076,1
-7.620e-04,0.173,0,-0.208,-0.068,1
-7.618e-04,0.172,-0.016,-0.208,-0.076,1
-7.616e-04,0.169,-0.022,-0.208,-0.08,1
-7.614e-04,0.17,-0.014,-0.218,-0.076,1
-7.612e-04,0.172,-0.01,-0.212,-0.076,1
-7.610e-04,0.169,-0.012,-0.208,-0.088,1
-7.608e-04,0.172,-0.012,-0.22,-0.072,1
-7.606e-04,0.171,-0.012,-0.206,-0.08,1
-7.604e-04,0.166,-0.012,-0.216,-0.072,1
-7.602e-04,0.169,-0.01,-0.212,-0.084,1
-7.600e-04,0.166,-0.016,-0.216,-0.092,1
-7.598e-04,0.169,-0.01,-0.206,-0.072,1
-7.596e-04,0.17,-0.008,-0.212,-0.076,1
-7.594e-04,0.169,-0.01,-0.212,-0.076,1
-7.592e-04,0.17,-0.014,-0.212,-0.076,1
-7.590e-04,0.169,-0.02,-0.21,-0.072,1
-7.588e-04,0.169,-0.01,-0.21,-0.084,1
-7.586e-04,0.171,-0.012,-0.216,-0.076,1
-7.584e-04,0.17,-0.008,-0.214,-0.076,1
-7.582e-04,0.167,-0.014,-0.214,-0.076,1
-7.580e-04,0.17,-0.018,-0.21,-0.076,1
-7.578e-04,0.169,-0.012,-0.22,-0.08,1
-7.576e-04,0.168,-0.016,-0.212,-0.076,1
-7.574e-04,0.171,-0.012,-0.202,-0.068,1
-7.572e-04,0.17,-0.006,-0.216,-0.068,1
-7.570e-04,0.17,-0.016,-0.212,-0.072,1
-7.568e-04,0.169,-0.01,-0.21,-0.06,1
-7.566e-04,0.169,-0.012,-0.206,-0.072,1
-7.564e-04,0.171,-0.006,-0.218,-0.072,1
-7.562e-04,0.174,-0.014,-0.212,-0.072,1
-7.560e-04,0.169,-0.004,-0.212,-0.072,1
-7.558e-04,0.17,-0.018,-0.21,-0.068,1
-7.556e-04,0.169,-0.002,-0.212,-0.064,1
-7.554e-04,0.17,-0.006,-0.212,-0.08,1
-7.552e-04,0.169,-0.018,-0.218,-0.068,1
-7.550e-04,0.17,-0.014,-0.208,-0.084,1
-7.548e-04,0.17,-0.01,-0.21,-0.072,1
-7.546e-04,0.168,-0.01,-0.206,-0.076,1
-7.544e-04,0.172,-0.01,-0.206,-0.072,1
-7.542e-04,0.17,-0.006,-0.216,-0.064,1
-7.540e-04,0.168,-0.014,-0.208,-0.068,1
-7.538e-04,0.167,-0.006,-0.21,-0.076,1
-7.536e-04,0.17,-0.008,-0.214,-0.068,1
-7.534e-04,0.17,-0.016,-0.206,-0.076,1
-7.532e-04,0.171,-0.02,-0.208,-0.064,1
-7.530e-04,0.17,-0.012,-0.21,-0.072,1
-7.528e-04,0.172,-0.016,-0.208,-0.084,1
-7.526e-04,0.171,-0.016,-0.212,-0.068,1
-7.524e-04,0.169,-0.012,-0.206,-0.072,1
-7.522e-04,0.165,-0.016,-0.212,-0.084,1
-7.520e-04,0.171,-0.01,-0.208,-0.08,1
-7.518e-04,0.171,-0.006,-0.216,-0.084,1
-7.516e-04,0.171,-0.014,-0.212,-0.072,1
-7.514e-04,0.171,-0.008,-0.21,-0.076,1
-7.512e-04,0.171,-0.014,-0.212,-0.076,1
-7.510e-04,0.17,-0.01,-0.208,-0.068,1
-7.508e-04,0.171,-0.014,-0.214,-0.092,1
-7.506e-04,0.17,-0.012,-0.212,-0.068,1
-7.504e-04,0.171,-0.006,-0.21,-0.08,1
-7.502e-04,0.167,-0.01,-0.216,-0.08,1
-7.500e-04,0.171,-0.01,-0.212,-0.076,1
-7.498e-04,0.17,-0.018,-0.208,-0.064,1
-7.496e-04,0.169,-0.012,-0.204,-0.072,1
-7.494e-04,0.169,-0.014,-0.218,-0.072,1
-7.492e-04,0.17,-0.012,-0.21,-0.076,1
-7.490e-04,0.169,-0.002,-0.212,-0.068,1
-7.488e-04,0.17,-0.008,-0.214,-0.068,1
-7.486e-04,0.169,-0.016,-0.21,-0.072,1
-7.484e-04,0.17,-0.01,-0.216,-0.076,1
-7.482e-04,0.171,-0.012,-0.208,-0.064,1
-7.480e-04,0.171,-0.004,-0.21,-0.076,1
-7.478e-04,0.172,-0.008,-0.204,-0.076,1
-7.476e-04,0.169,-0.008,-0.208,-0.068,1
-7.474e-04,0.169,-0.002,-0.21,-0.08,1
-7.472e-04,0.17,-0.014,-0.21,-0.068,1
-7.470e-04,0.173,-0.012,-0.206,-0.072,1
-7.468e-04,0.17,-0.016,-0.204,-0.076,1
-7.466e-04,0.169,-0.002,-0.21,-0.084,1
-7.464e-04,0.169,-0.01,-0.212,-0.08,1
-7.462e-04,0.168,-0.016,-0.208,-0.064,1
-7.460e-04,0.171,-0.016,-0.21,-0.076,1
-7.458e-04,0.169,-0.012,-0.212,-0.08,1
-7.456e-04,0.17,-0.006,-0.208,-0.064,1
-7.454e-04,0.171,-0.008,-0.212,-0.072,1
-7.452e-04,0.171,-0.01,-0.208,-0.072,1
-7.450e-04,0.17,-0.014,-0.212,-0.072,1
-7.448e-04,0.169,-0.014,-0.21,-0.068,1
-7.446e-04,0.17,-0.018,-0.214,-0.06,1
-7.444e-04,0.17,-0.012,-0.212,-0.068,1
-7.442e-04,0.172,-0.014,-0.206,-0.072,1
-7.440e-04,0.174,-0.012,-0.216,-0.08,1
-7.438e-04,0.168,-0.012,-0.214,-0.072,1
-7.436e-04,0.169,0.002,-0.214,-0.068,1
-7.434e-04,0.171,-0.004,-0.208,-0.076,1
-7.432e-04,0.168,-0.008,-0.21,-0.064,1
-7.430e-04,0.169,-0.004,-0.216,-0.068,1
-7.428e-04,0.169,-0.01,-0.214,-0.068,1
-7.426e-04,0.171,-0.01,-0.206,-0.06,1
-7.424e-04,0.166,-0.012,-0.206,-0.084,1
-7.422e-04,0.169,0,-0.21,-0.068,1
-7.420e-04,0.17,-0.014,-0.204,-0.08,1
-7.418e-04,0.168,-0.016,-0.206,-0.064,1
-7.416e-04,0.17,-0.008,-0.21,-0.076,1
-7.414e-04,0.172,-0.018,-0.21,-0.076,1
-7.412e-04,0.169,-0.012,-0.208,-0.068,1
-7.410e-04,0.168,-0.006,-0.21,-0.068,1
-7.408e-04,0.171,-0.002,-0.212,-0.072,1
-7.406e-04,0.17,-0.012,-0.208,-0.068,1
-7.404e-04,0.17,-0.01,-0.208,-0.08,1
-7.402e-04,0.169,-0.01,-0.208,-0.06,1
-7.400e-04,0.168,-0.012,-0.212,-0.076,1
-7.398e-04,0.169,-0.006,-0.208,-0.076,1
-7.396e-04,0.171,-0.006,-0.212,-0.072,1
-7.394e-04,0.171,-0.01,-0.212,-0.068,1
-7.392e-04,0.171,-0.012,-0.21,-0.076,1
-7.390e-04,0.171,-0.012,-0.204,-0.08,1
-7.388e-04,0.171,-0.014,-0.204,-0.068,1
-7.386e-04,0.171,-0.01,-0.208,-0.064,1
-7.384e-04,0.17,-0.01,-0.202,-0.068,1
-7.382e-04,0.175,-0.016,-0.208,-0.08,1
-7.380e-04,0.172,-0.004,-0.208,-0.072,1
-7.378e-04,0.172,-0.008,-0.216,-0.064,1
-7.376e-04,0.168,-0.016,-0.216,-0.068,1
-7.374e-04,0.171,-0.004,-0.21,-0.06,1
-7.372e-04,0.172,-0.014,-0.21,-0.076,1
-7.370e-04,0.172,-0.012,-0.21,-0.072,1
-7.368e-04,0.167,-0.006,-0.208,-0.064,1
-7.366e-04,0.169,-0.002,-0.206,-0.072,1
-7.364e-04,0.169,-0.012,-0.212,-0.08,1
-7.362e-04,0.169,-0.01,-0.208,-0.06,1
-7.360e-04,0.175,-0.008,-0.212,-0.064,1
-7.358e-04,0.173,-0.012,-0.21,-0.068,1
-7.356e-04,0.167,-0.004,-0.208,-0.08,1
-7.354e-04,0.172,-0.01,-0.208,-0.06,1
-7.352e-04,0.172,-0.008,-0.208,-0.06,1
-7.350e-04,0.171,-0.018,-0.212,-0.072,1
-7.348e-04,0.169,-0.01,-0.21,-0.06,1
-7.346e-04,0.173,-0.008,-0.21,-0.076,1
-7.344e-04,0.17,-0.01,-0.214,-0.08,1
-7.342e-04,0.171,-0.008,-0.204,-0.064,1
-7.340e-04,0.17,-0.012,-0.214,-0.076,1
-7.338e-04,0.169,-0.002,-0.21,-0.08,1
-7.336e-04,0.171,-0.008,-0.21,-0.064,1
-7.334e-04,0.17,-0.014,-0.212,-0.076,1
-7.332e-04,0.168,-0.008,-0.206,-0.076,1
-7.330e-04,0.169,-0.014,-0.198,-0.068,1
-7.328e-04,0.169,-0.012,-0.21,-0.072,1
-7.326e-04,0.166,-0.004,-0.214,-0.048,1
-7.324e-04,0.169,-0.01,-0.218,-0.076,1
-7.322e-04,0.168,-0.014,-0.218,-0.076,1
-7.320e-04,0.169,-0.008,-0.21,-0.08,1
-7.318e-04,0.169,-0.018,-0.204,-0.072,1
-7.316e-04,0.17,-0.006,-0.198,-0.06,1
-7.314e-04,0.167,-0.01,-0.212,-0.068,1
-7.312e-04,0.166,-0.012,-0.206,-0.072,1
-7.310e-04,0.169,-0.01,-0.212,-0.06,1
-7.308e-04,0.169,-0.01,-0.21,-0.06,1
-7.306e-04,0.171,-0.014,-0.208,-0.068,1
-7.304e-04,0.169,-0.004,-0.214,-0.072,1
-7.302e-04,0.171,-0.014,-0.212,-0.06,1
-7.300e-04,0.17,-0.012,-0.206,-0.08,1
-7.298e-04,0.17,-0.014,-0.2,-0.076,1
-7.296e-04,0.17,-0.02,-0.21,-0.072,1
-7.294e-04,0.172,-0.012,-0.206,-0.068,1
-7.292e-04,0.168,-0.018,-0.21,-0.068,1
-7.290e-04,0.168,-0.01,-0.21,-0.064,1
-7.288e-04,0.17,-0.01,-0.2,-0.088,1
-7.286e-04,0.17,-0.012,-0.214,-0.056,1
-7.284e-04,0.17,-0.008,-0.212,-0.072,1
-7.282e-04,0.172,-0.006,-0.206,-0.064,1
-7.280e-04,0.17,-0.008,-0.206,-0.084,1
-7.278e-04,0.17,-0.012,-0.204,-0.064,1
-7.276e-04,0.171,-0.016,-0.212,-0.076,1
-7.274e-04,0.169,-0.008,-0.212,-0.068,1
-7.272e-04,0.17,-0.012,-0.208,-0.076,1
-7.270e-04,0.171,-0.012,-0.208,-0.076,1
-7.268e-04,0.171,-0.012,-0.212,-0.068,1
-7.266e-04,0.171,-0.004,-0.21,-0.076,1
-7.264e-04,0.172,-0.012,-0.204,-0.064,1
-7.262e-04,0.17,-0.002,-0.214,-0.076,1
-7.260e-04,0.17,-0.004,-0.206,-0.08,1
-7.258e-04,0.168,-0.014,-0.21,-0.072,1
-7.256e-04,0.17,-0.006,-0.218,-0.056,1
-7.254e-04,0.17,-0.01,-0.208,-0.064,1
-7.252e-04,0.17,-0.008,-0.2,-0.064,1
-7.250e-04,0.166,-0.01,-0.198,-0.06,1
-7.248e-04,0.168,-0.01,-0.204,-0.068,1
-7.246e-04,0.168,-0.006,-0.204,-0.072,1
-7.244e-04,0.168,-0.006,-0.212,-0.084,1
-7.242e-04,0.166,-0.01,-0.21,-0.068,1
-7.240e-04,0.166,-0.012,-0.206,-0.072,1
-7.238e-04,0.169,-0.008,-0.208,-0.068,1
-7.236e-04,0.168,-0.014,-0.204,-0.076,1
-7.234e-04,0.17,-0.012,-0.208,-0.08,1
-7.232e-04,0.171,-0.016,-0.206,-0.068,1
-7.230e-04,0.171,-0.012,-0.21,-0.052,1
-7.228e-04,0.17,-0.016,-0.212,-0.084,1
-7.226e-04,0.169,-0.002,-0.212,-0.072,1
-7.224e-04,0.168,-0.014,-0.218,-0.068,1
-7.222e-04,0.17,-0.014,-0.212,-0.056,1
-7.220e-04,0.17,0,-0.206,-0.088,1
-7.218e-04,0.172,-0.016,-0.208,-0.064,1
-7.216e-04,0.169,-0.008,-0.212,-0.072,1
-7.214e-04,0.171,-0.008,-0.208,-0.068,1
-7.212e-04,0.17,-0.01,-0.208,-0.06,1
-7.210e-04,0.171,-0.01,-0.204,-0.076,1
-7.208e-04,0.169,-0.014,-0.212,-0.068,1
-7.206e-04,0.17,-0.01,-0.212,-0.068,1
-7.204e-04,0.167,-0.006,-0.218,-0.068,1
-7.202e-04,0.171,-0.018,-0.206,-0.076,1
-7.200e-04,0.168,-0.008,-0.206,-0.06,1
-7.198e-04,0.167,-0.016,-0.206,-0.068,1
-7.196e-04,0.17,-0.012,-0.214,-0.072,1
-7.194e-04,0.169,-0.014,-0.202,-0.072,1
-7.192e-04,0.169,-0.012,-0.212,-0.056,1
-7.190e-04,0.167,-0.012,-0.204,-0.06,1
-7.188e-04,0.169,-0.014,-0.208,-0.08,1
-7.186e-04,0.17,-0.016,-0.21,-0.06,1
-7.184e-04,0.17,-0.012,-0.204,-0.08,1
-7.182e-04,0.171,-0.014,-0.212,-0.072,1
-7.180e-04,0.168,-0.016,-0.212,-0.072,1
-7.178e-04,0.168,-0.02,-0.21,-0.068,1
-7.176e-04,0.171,-0.016,-0.214,-0.068,1
-7.174e-04,0.169,-0.014,-0.212,-0.064,1
-7.172e-04,0.169,-0.012,-0.206,-0.064,1
-7.170e-04,0.167,-0.016,-0.202,-0.064,1
-7.168e-04,0.169,-0.014,-0.206,-0.064,1
-7.166e-04,0.172,-0.008,-0.198,-0.064,1
-7.164e-04,0.173,-0.02,-0.208,-0.072,1
-7.162e-04,0.17,-0.016,-0.204,-0.072,1
-7.160e-04,0.169,-0.02,-0.206,-0.072,1
-7.158e-04,0.172,-0.012,-0.208,-0.056,1
-7.156e-04,0.168,-0.012,-0.204,-0.072,1
-7.154e-04,0.169,-0.012,-0.21,-0.06,1
-7.152e-04,0.17,-0.008,-0.208,-0.064,1
-7.150e-04,0.17,-0.01,-0.208,-0.076,1
-7.148e-04,0.168,-0.014,-0.21,-0.06,1
-7.146e-04,0.169,-0.006,-0.204,-0.056,1
-7.144e-04,0.169,-0.014,-0.208,-0.064,1
-7.142e-04,0.167,-0.016,-0.204,-0.072,1
-7.140e-04,0.172,-0.012,-0.21,-0.072,1
-7.138e-04,0.17,-0.01,-0.208,-0.064,1
-7.136e-04,0.172,-0.014,-0.2,-0.056,1
-7.134e-04,0.172,-0.014,-0.208,-0.064,1
-7.132e-04,0.169,-0.012,-0.21,-0.068,1
-7.130e-04,0.169,-0.014,-0.206,-0.048,1
-7.128e-04,0.171,-0.006,-0.216,-0.072,1
-7.126e-04,0.169,-0.012,-0.214,-0.068,1
-7.124e-04,0.168,-0.008,-0.214,-0.072,1
-7.122e-04,0.17,-0.016,-0.208,-0.072,1
-7.120e-04,0.17,-0.014,-0.212,-0.064,1
-7.118e-04,0.169,-0.018,-0.208,-0.06,1
-7.116e-04,0.17,-0.018,-0.212,-0.06,1
-7.114e-04,0.168,-0.008,-0.202,-0.072,1
-7.112e-04,0.172,-0.01,-0.208,-0.072,1
-7.110e-04,0.17,-0.018,-0.208,-0.068,1
-7.108e-04,0.173,-0.016,-0.21,-0.068,1
-7.106e-04,0.169,-0.012,-0.208,-0.06,1
-7.104e-04,0.171,-0.014,-0.208,-0.068,1
-7.102e-04,0.169,-0.006,-0.208,-0.064,1
-7.100e-04,0.17,-0.016,-0.21,-0.06,1
-7.098e-04,0.17,-0.008,-0.214,-0.068,1
-7.096e-04,0.171,-0.006,-0.21,-0.068,1
-7.094e-04,0.171,-0.006,-0.212,-0.056,1
-7.092e-04,0.17,-0.008,-0.212,-0.06,1
-7.090e-04,0.169,-0.014,-0.206,-0.06,1
-7.088e-04,0.171,-0.008,-0.208,-0.064,1
-7.086e-04,0.171,-0.01,-0.21,-0.064,1
-7.084e-04,0.173,-0.008,-0.204,-0.056,1
-7.082e-04,0.171,-0.02,-0.21,-0.064,1
-7.080e-04,0.172,-0.01,-0.214,-0.06,1
-7.078e-04,0.168,-0.004,-0.204,-0.068,1
-7.076e-04,0.17,-0.01,-0.198,-0.06,1
-7.074e-04,0.172,-0.012,-0.21,-0.076,1
-7.072e-04,0.171,-0.016,-0.208,-0.06,1
-7.070e-04,0.17,-0.012,-0.204,-0.068,1
-7.068e-04,0.171,-0.008,-0.202,-0.06,1
-7.066e-04,0.169,-0.014,-0.204,-0.056,1
-7.064e-04,0.171,-0.012,-0.206,-0.064,1
-7.062e-04,0.169,-0.008,-0.212,-0.06,1
-7.060e-04,0.17,-0.018,-0.208,-0.06,1
-7.058e-04,0.169,-0.012,-0.21,-0.044,1
-7.056e-04,0.171,-0.01,-0.208,-0.064,1
-7.054e-04,0.171,-0.01,-0.21,-0.048,1
-7.052e-04,0.17,-0.008,-0.21,-0.06,1
-7.050e-04,0.171,-0.02,-0.208,-0.068,1
-7.048e-04,0.169,-0.008,-0.21,-0.052,1
-7.046e-04,0.17,-0.014,-0.212,-0.06,1
-7.044e-04,0.171,-0.01,-0.21,-0.056,1
-7.042e-04,0.168,-0.006,-0.208,-0.068,1
-7.040e-04,0.169,-0.004,-0.214,-0.068,1
-7.038e-04,0.168,-0.014,-0.214,-0.068,1
-7.036e-04,0.168,-0.01,-0.206,-0.064,1
-7.034e-04,0.171,-0.012,-0.214,-0.064,1
-7.032e-04,0.168,-0.012,-0.21,-0.06,1
-7.030e-04,0.168,-0.012,-0.21,-0.056,1
-7.028e-04,0.17,-0.008,-0.208,-0.06,1
-7.026e-04,0.169,-0.014,-0.208,-0.06,1
-7.024e-04,0.17,-0.016,-0.208,-0.068,1
-7.022e-04,0.168,-0.012,-0.208,-0.056,1
-7.020e-04,0.168,-0.01,-0.214,-0.052,1
-7.018e-04,0.17,-0.01,-0.21,-0.056,1
-7.016e-04,0.168,-0.014,-0.216,-0.068,1
-7.014e-04,0.168,-0.01,-0.212,-0.06,1
-7.012e-04,0.167,-0.012,-0.208,-0.064,1
-7.010e-04,0.17,-0.01,-0.206,-0.06,1
-7.008e-04,0.169,-0.006,-0.21,-0.072,1
-7.006e-04,0.17,-0.008,-0.202,-0.06,1
-7.004e-04,0.169,-0.006,-0.206,-0.056,1
-7.002e-04,0.173,-0.008,-0.208,-0.056,1
-7.000e-04,0.17,-0.008,-0.206,-0.056,1
-6.998e-04,0.169,-0.016,-0.206,-0.06,1
-6.996e-04,0.169,-0.006,-0.21,-0.064,1
-6.994e-04,0.174,-0.02,-0.204,-0.052,1
-6.992e-04,0.173,-0.014,-0.208,-0.06,1
-6.990e-04,0.17,-0.004,-0.208,-0.064,1
-6.988e-04,0.169,-0.01,-0.196,-0.048,1
-6.986e-04,0.166,-0.014,-0.204,-0.064,1
-6.984e-04,0.168,-0.016,-0.206,-0.056,1
-6.982e-04,0.173,-0.004,-0.206,-0.048,1
-6.980e-04,0.167,-0.006,-0.196,-0.064,1
-6.978e-04,0.171,-0.006,-0.202,-0.056,1
-6.976e-04,0.17,-0.014,-0.208,-0.06,1
-6.974e-04,0.17,-0.008,-0.204,-0.052,1
-6.972e-04,0.168,-0.014,-0.202,-0.06,1
-6.970e-04,0.169,-0.004,-0.202,-0.072,1
-6.968e-04,0.17,-0.014,-0.222,-0.068,1
-6.966e-04,0.169,-0.012,-0.208,-0.056,1
-6.964e-04,0.169,-0.014,-0.21,-0.064,1
-6.962e-04,0.17,-0.008,-0.206,-0.06,1
-6.960e-04,0.168,-0.01,-0.208,-0.052,1
-6.958e-04,0.171,-0.008,-0.206,-0.056,1
-6.956e-04,0.171,-0.002,-0.196,-0.052,1
-6.954e-04,0.17,-0.012,-0.202,-0.052,1
-6.952e-04,0.17,-0.016,-0.208,-0.052,1
-6.950e-04,0.171,-0.014,-0.21,-0.052,1
-6.948e-04,0.169,-0.012,-0.204,-0.06,1
-6.946e-04,0.171,-0.008,-0.206,-0.052,1
-6.944e-04,0.169,-0.006,-0.21,-0.064,1
-6.942e-04,0.171,-0.012,-0.212,-0.052,1
-6.940e-04,0.169,-0.012,-0.214,-0.064,1
-6.938e-04,0.17,-0.006,-0.204,-0.056,1
-6.936e-04,0.171,-0.008,-0.208,-0.064,1
-6.934e-04,0.17,-0.008,-0.2,-0.056,1
-6.932e-04,0.168,-0.01,-0.206,-0.048,1
-6.930e-04,0.168,-0.01,-0.204,-0.064,1
-6.928e-04,0.169,-0.01,-0.206,-0.044,1
-6.926e-04,0.171,-0.01,-0.208,-0.056,1
-6.924e-04,0.172,0.004,-0.208,-0.06,1
-6.922e-04,0.168,-0.004,-0.212,-0.052,1
-6.920e-04,0.171,-0.006,-0.208,-0.052,1
-6.918e-04,0.168,-0.004,-0.212,-0.048,1
-6.916e-04,0.17,-0.012,-0.208,-0.044,1
-6.914e-04,0.168,-0.012,-0.208,-0.052,1
-6.912e-04,0.17,-0.004,-0.21,-0.048,1
-6.910e-04,0.171,-0.004,-0.206,-0.056,1
-6.908e-04,0.17,-0.006,-0.214,-0.056,1
-6.906e-04,0.17,-0.012,-0.204,-0.056,1
-6.904e-04,0.171,-0.002,-0.206,-0.048,1
-6.902e-04,0.169,-0.008,-0.206,-0.048,1
-6.900e-04,0.172,-0.01,-0.214,-0.056,1
-6.898e-04,0.169,-0.01,-0.206,-0.056,1
-6.896e-04,0.171,-0.018,-0.212,-0.06,1
-6.894e-04,0.17,-0.008,-0.204,-0.056,1
-6.892e-04,0.173,-0.008,-0.208,-0.048,1
-6.890e-04,0.169,-0.006,-0.208,-0.048,1
-6.888e-04,0.171,-0.01,-0.208,-0.044,1
-6.886e-04,0.167,-0.016,-0.208,-0.048,1
-6.884e-04,0.172,-0.018,-0.212,-0.052,1
-6.882e-04,0.171,-0.004,-0.204,-0.056,1
-6.880e-04,0.171,-0.014,-0.204,-0.06,1
-6.878e-04,0.169,-0.012,-0.206,-0.052,1
-6.876e-04,0.168,-0.01,-0.208,-0.052,1
-6.874e-04,0.17,-0.01,-0.206,-0.04,1
-6.872e-04,0.17,-0.01,-0.21,-0.052,1
-6.870e-04,0.17,-0.006,-0.206,-0.044,1
-6.868e-04,0.17,-0.008,-0.212,-0.052,1
-6.866e-04,0.17,-0.008,-0.208,-0.056,1
-6.864e-04,0.173,-0.012,-0.212,-0.048,1
-6.862e-04,0.17,-0.008,-0.208,-0.056,1
-6.860e-04,0.171,-0.022,-0.218,-0.048,1
-6.858e-04,0.171,-0.012,-0.206,-0.052,1
-6.856e-04,0.172,-0.008,-0.202,-0.068,1
-6.854e-04,0.169,-0.008,-0.204,-0.048,1
-6.852e-04,0.171,-0.01,-0.21,-0.048,1
-6.850e-04,0.175,-0.006,-0.204,-0.044,1
-6.848e-04,0.172,-0.014,-0.212,-0.048,1
-6.846e-04,0.166,-0.01,-0.204,-0.044,1
-6.844e-04,0.17,-0.012,-0.21,-0.032,1
-6.842e-04,0.171,-0.01,-0.208,-0.06,1
-6.840e-04,0.17,-0.016,-0.204,-0.04,1
-6.838e-04,0.168,-0.014,-0.214,-0.056,1
-6.836e-04,0.172,-0.016,-0.21,-0.048,1
-6.834e-04,0.168,-0.014,-0.21,-0.06,1
-6.832e-04,0.17,-0.01,-0.212,-0.044,1
-6.830e-04,0.172,-0.01,-0.21,-0.048,1
-6.828e-04,0.169,-0.012,-0.206,-0.048,1
-6.826e-04,0.171,-0.008,-0.216,-0.052,1
-6.824e-04,0.17,-0.01,-0.206,-0.044,1
-6.822e-04,0.17,-0.012,-0.204,-0.044,1
-6.820e-04,0.169,-0.016,-0.208,-0.036,1
-6.818e-04,0.17,-0.01,-0.214,-0.044,1
-6.816e-04,0.168,-0.006,-0.214,-0.04,1
-6.814e-04,0.17,-0.012,-0.216,-0.056,1
-6.812e-04,0.169,-0.012,-0.212,-0.048,1
-6.810e-04,0.169,-0.006,-0.208,-0.036,1
-6.808e-04,0.169,-0.006,-0.21,-0.04,1
-6.806e-04,0.171,-0.014,-0.208,-0.044,1
-6.804e-04,0.169,-0.012,-0.208,-0.04,1
-6.802e-04,0.167,-0.012,-0.206,-0.052,1
-6.800e-04,0.168,-0.008,-0.212,-0.056,1
-6.798e-04,0.17,-0.016,-0.21,-0.044,1
-6.796e-04,0.17,-0.012,-0.208,-0.048,1
-6.794e-04,0.174,-0.004,-0.212,-0.04,1
-6.792e-04,0.171,-0.016,-0.21,-0.044,1
-6.790e-04,0.171,-0.01,-0.208,-0.032,1
-6.788e-04,0.169,-0.012,-0.206,-0.04,1
-6.786e-04,0.171,-0.01,-0.206,-0.048,1
-6.784e-04,0.169,-0.008,-0.204,-0.044,1
-6.782e-04,0.17,-0.014,-0.208,-0.04,1
-6.780e-04,0.169,-0.012,-0.206,-0.052,1
